t,ax,ay,az,gx,gy,gz
6.529000,-0.172090843,0.120061666,9.789978027,0.009516308,0.026451431,0.006506724
6.550000,-0.109808400,0.167971238,9.842678070,-0.040551078,0.011537742,0.017159361
6.571000,-0.095435530,0.187135071,9.924124718,-0.040551078,0.011537742,0.017159361
6.610000,-0.215209454,0.220671773,9.924124718,-0.027767915,0.017929323,-0.003080647
6.630000,-0.100226484,0.153598368,9.881006241,0.004189990,0.036038805,0.007571988
6.650000,-0.119390309,0.076943055,9.823514938,-0.007527908,0.025386168,-0.028646972
6.671000,-0.258328080,0.225462735,9.890587807,-0.007527908,0.025386168,-0.028646972
6.710000,-0.397265822,0.187135071,9.948079109,-0.042681608,-0.011898056,0.011833041
6.731000,-0.334983379,0.043406360,9.909751892,-0.008593172,0.020059850,0.011833041
6.753000,-0.172090843,0.148807406,9.928915977,-0.010723699,0.044560913,0.021420415
6.791000,-0.085853614,0.043406360,10.015152931,-0.042681608,-0.006571738,-0.000950120
6.811000,-0.267909974,0.000287743,9.957661629,-0.042681608,-0.006571738,-0.000950120
6.831000,-0.306237638,0.115270719,9.995988846,-0.036290023,-0.006571738,0.023550943
6.854000,-0.210418493,0.139225498,10.087017059,-0.036290023,-0.006571738,0.023550943
6.891000,-0.172090843,0.048197314,10.024734497,0.057453167,-0.019354900,-0.014798546
6.912000,-0.220000401,0.009869657,9.813932419,0.057453167,-0.019354900,-0.014798546
6.931000,-0.330192447,-0.057203740,9.612712860,0.024429999,0.013668269,-0.009472229
6.953000,-0.287073821,0.029033486,9.607921600,-0.021376334,0.023255641,0.017159361
6.992000,-0.076271698,0.091315925,9.799559593,-0.039485816,0.004080897,0.021420415
7.012000,-0.196045622,0.091315925,9.852260590,-0.003266854,-0.009767529,-0.038234342
7.034000,-0.287073821,0.144016460,9.914543152,-0.003266854,-0.009767529,-0.038234342
7.055000,-0.296655744,0.086524971,9.852260590,0.007385781,0.016864059,0.005441461
7.092000,-0.229582325,0.139225498,9.837887764,-0.011788962,0.016864059,-0.005211174
7.112000,-0.172090843,0.215880811,9.943288803,-0.011788962,0.016864059,-0.005211174
7.132000,-0.196045622,0.172762200,9.957661629,-0.016050017,0.000885107,-0.013733283
7.152000,-0.296655744,0.115270719,9.943288803,-0.016050017,0.000885107,-0.013733283
7.173000,-0.315819561,0.206298903,9.847469330,0.019103680,0.018994587,0.001180407
7.192000,-0.282282859,0.182344109,9.871423721,0.019103680,0.018994587,0.001180407
7.212000,-0.287073821,0.062570184,9.904960632,-0.006462645,0.027516698,-0.005211174
7.232000,-0.306237638,0.029033486,9.933706284,-0.006462645,0.027516698,-0.005211174
7.252000,-0.210418493,0.129643589,9.933706284,-0.017115280,-0.022550691,0.039529897
7.273000,-0.196045622,0.187135071,9.962451935,-0.017115280,-0.022550691,0.039529897
7.313000,-0.234373286,0.076943055,9.876214981,0.007385781,0.041365121,-0.002015384
7.333000,-0.105017439,0.052988268,9.780395508,0.054257374,0.025386168,0.026746735
7.354000,-0.253537118,-0.023667041,9.794768333,0.044670004,0.001950370,-0.009472229
7.374000,-0.311028600,0.062570184,9.957661629,-0.068247929,-0.034268592,0.000115143
7.413000,-0.157717973,0.076943055,10.178045273,-0.014984753,0.004080897,-0.007341702
7.433000,-0.105017439,0.072152101,10.144508362,-0.014984753,0.004080897,-0.007341702
7.454000,-0.114599362,0.067361146,10.077435493,-0.006462645,-0.037464380,-0.032908026
7.476000,-0.258328080,0.105688795,10.048689842,-0.038420554,-0.074748598,-0.036103815
7.513000,-0.545785487,0.182344109,9.986407280,-0.009658435,-0.054508597,-0.015863810
7.534000,-0.550576448,0.187135071,9.847469330,-0.009658435,-0.054508597,-0.015863810
7.555000,-0.421220630,0.120061666,9.651040077,0.060648955,0.005146160,0.019289888
7.576000,-0.287073821,0.072152101,9.545639038,0.060648955,0.005146160,0.019289888
7.615000,-0.114599362,0.139225498,9.588757515,-0.006462645,-0.002310684,0.038464632
7.635000,-0.157717973,0.105688795,9.593548775,0.006320518,0.010472478,0.013963568
7.657000,-0.200836584,0.115270719,9.651040077,0.006320518,0.010472478,0.013963568
7.678000,-0.119390309,0.110479757,9.713322639,0.004189990,0.054148283,0.036334105
7.714000,-0.085853614,0.067361146,9.698949814,0.002059463,0.075453557,0.011833041
7.735000,-0.061898828,0.033824444,9.775605202,-0.009658435,0.033908274,0.010767779
7.756000,-0.172090843,0.029033486,9.881006241,-0.009658435,0.033908274,0.010767779
7.776000,-0.239164233,0.072152101,9.986407280,-0.053334240,0.038169328,0.017159361
7.795000,-0.210418493,0.091315925,9.957661629,-0.053334240,0.038169328,0.017159361
7.815000,-0.239164233,0.105688795,9.957661629,-0.023506861,0.063735656,0.013963568
7.835000,-0.210418493,0.105688795,9.957661629,0.009516308,0.066931449,0.004376197
7.856000,-0.311028600,0.062570184,9.948079109,0.015907891,0.044560913,0.003310934
7.876000,-0.497875929,0.038615398,9.952870369,0.000994200,0.015798796,-0.016929073
7.897000,-0.598486006,0.129643589,10.015152931,-0.018180542,0.007276687,-0.009472229
7.936000,-0.411638707,0.067361146,10.058271408,-0.011788962,0.036038805,0.042725686
7.956000,-0.330192447,0.057779230,10.019944191,0.022299472,0.066931449,0.019289888
7.979000,-0.315819561,0.014660615,9.895379066,0.040408950,0.040299859,0.016094096
8.022000,-0.421220630,0.076943055,9.986407280,-0.010723699,0.001950370,0.020355150
8.056000,-0.200836584,0.038615398,10.067852974,0.014842627,0.017929323,0.001180407
8.080000,-0.272700936,0.048197314,10.024734497,0.014842627,0.017929323,0.001180407
8.117000,-0.402056783,-0.042830870,9.842678070,0.031886842,-0.006571738,0.007571988
8.137000,-0.426011592,0.043406360,9.857050896,-0.006462645,0.009407215,0.015028833
8.158000,-0.320610523,0.124852628,9.890587807,-0.010723699,0.007276687,0.024616204
8.177000,-0.287073821,0.072152101,9.871423721,-0.010723699,0.007276687,0.024616204
8.198000,-0.291864783,0.076943055,9.857050896,0.011646835,0.012603005,0.001180407
8.237000,-0.493084967,0.091315925,9.799559593,0.016973153,0.004080897,0.003310934
8.258000,-0.473921150,0.115270719,9.804350853,0.011646835,0.038169328,0.010767779
8.279000,-0.397265822,0.110479757,9.809142113,0.011646835,0.038169328,0.010767779
8.318000,-0.330192447,0.072152101,9.847469330,0.021234207,0.018994587,0.021420415
8.337000,-0.339774340,0.124852628,9.909751892,-0.029898442,-0.014028583,0.023550943
