t_ms,ax,ay,az,gx,gy,gz
157666,0.196211,-2.232503,11.561654,-103.515625,-40.531250,-31.687500
157749,-0.203390,1.411765,12.322823,127.859375,-3.875000,-9.250000
157833,-0.703490,0.964308,14.057537,289.718750,33.328125,19.515625
157916,0.198604,-4.225725,13.972619,209.859375,11.359375,18.234375
157999,0.007178,-5.630312,11.840345,-123.000000,-16.515625,-22.984375
158083,0.502493,-1.696511,9.380481,64.140625,-24.000000,30.187500
158166,1.361516,-2.277967,9.408499,15.890625,-103.343750,4.625000
158249,0.473779,-3.381058,11.080651,-64.640625,-115.156250,-5.578125
158333,-1.028914,-3.471986,12.549195,-110.375000,-35.015625,7.625000
158416,-1.507478,-2.766103,12.786054,-80.171875,84.687500,4.718750
158499,-1.607977,-0.514457,11.706191,9.125000,147.812500,-5.468750
158583,-0.890130,0.607777,9.192611,111.890625,110.796875,7.390625
158666,0.937986,-0.658026,6.616912,136.140625,-16.765625,-13.109375
158749,0.220140,-2.605784,8.703616,4.875000,-11.046875,-35.953125
158833,-0.409173,-5.233103,10.581300,-256.562500,10.281250,-30.781250
158916,0.406780,0.351745,6.653668,169.656250,28.703125,11.578125
158999,-0.492921,-4.756931,10.597852,-160.250000,8.187500,-38.453125
159083,-1.418944,-4.125226,15.114429,-25.968750,88.437500,21.703125
159166,-0.232104,-0.658026,10.553076,75.171875,26.921875,-1.937500
159249,-0.844666,-4.204189,14.303470,-59.984375,43.687500,-0.531250
159333,0.614955,-2.416751,11.294810,-23.703125,-41.843750,-11.937500
159416,1.138984,-0.918844,9.417487,38.796875,-55.593750,-9.265625
159499,-1.349552,-1.366302,12.468404,55.078125,26.921875,-1.937500
159583,1.141376,-2.074577,7.577207,-58.328125,46.375000,-48.906250
159666,1.344766,-1.328017,7.215140,-75.781250,-65.234375,-79.078125
159749,-0.954736,-1.385444,9.835499,-18.828125,-77.468750,-38.046875
159833,-1.112663,-1.526621,11.306508,26.812500,9.281250,3.203125
159916,-1.088734,-2.732603,11.221749,-4.281250,129.625000,-9.953125
159999,-0.679562,-3.524628,10.446658,-115.390625,73.140625,-22.804688
160083,-0.270389,-4.316652,9.787868,-226.500000,16.656250,-35.656250
160166,0.299103,-0.933201,6.906665,-204.546875,-16.453125,-49.171875
160249,0.748953,0.622134,5.777512,-100.921875,-72.906250,-38.140625
160333,0.366102,1.143769,6.206911,37.593750,-107.578125,-14.796875
160416,-0.528814,0.095713,8.259191,138.015625,-86.578125,1.234375
160499,-0.983450,-2.572284,10.911068,133.687500,-16.953125,20.703125
160583,-0.732204,-4.060620,12.658613,-68.781250,93.656250,17.531250
160666,0.538385,-1.768296,10.344924,-80.062500,40.781250,-13.625000
160749,1.220340,-0.198604,8.862452,-1.718750,-55.078125,-16.796875
160833,0.174676,-0.425922,9.979735,90.250000,-103.750000,-4.156250
160916,-1.373480,-2.199004,13.165487,61.312500,36.812500,23.187500
160999,-1.079163,-4.603791,12.837040,33.828125,60.921875,36.187500
161083,-0.062213,-3.845266,11.514565,-69.578125,-31.937500,-0.796875
161166,-0.533599,0.177069,10.118800,74.546875,61.609375,28.296875
161249,0.222533,-0.141177,8.574193,107.421875,11.750000,18.046875
161333,0.591027,-1.251446,8.620297,75.718750,-37.812500,-5.062500
161416,0.406780,-2.708675,9.961479,0.015625,-56.578125,-14.843750
161499,-0.535992,-3.586841,12.228554,-75.359375,24.031250,14.453125
161583,-0.457029,-4.919643,10.348697,-150.875000,12.828125,-23.609375
161666,-0.535992,0.332602,10.850649,111.843750,55.859375,11.703125
161749,0.258425,0.483350,9.624189,168.593750,15.296875,-2.562500
161833,0.591027,-1.210768,9.438440,120.718750,-8.875000,-21.093750
161916,-0.174676,-4.582255,10.513703,-10.718750,-4.109375,-25.703125
161999,-0.808774,-1.655833,11.914939,2.234375,65.312500,16.468750
162083,0.311067,-2.117648,9.967190,195.531250,-71.437500,-0.531250
162166,-0.397209,-5.632704,11.122334,47.421875,-67.312500,-4.953125
162249,-0.260818,-5.209175,10.506454,-110.593750,-48.156250,11.671875
162333,-0.200997,-3.120241,9.348760,-189.796875,-18.000000,31.171875
162416,-0.339781,-0.416351,8.790047,-159.500000,16.609375,30.937500
162499,-0.602991,1.409373,9.586292,-46.625000,48.812500,11.109375
162583,0.591027,-1.569692,9.834533,135.437500,27.687500,7.421875
162666,1.004985,-3.957729,10.378982,80.234375,-40.890625,8.046875
162749,-0.375673,0.918844,10.053189,79.437500,61.156250,-0.578125
162833,-1.031307,-0.947558,12.107368,-11.156250,71.015625,22.546875
162916,0.713061,-4.610969,11.150675,-40.765625,-79.468750,0.437500
162999,-0.772882,-3.328416,12.897031,-122.718750,-48.656250,5.703125
163083,-1.277767,-4.412365,13.121340,-97.921875,8.500000,8.843750
163166,-0.760918,-4.304688,11.038132,-11.265625,-80.687500,-18.312500
163249,-1.397408,-2.316252,13.178942,-32.765625,132.312500,11.640625
163333,-0.569492,-0.114855,11.018942,-32.765625,132.312500,-0.656250
163416,0.969093,-0.904487,6.121998,90.750000,-23.234375,-11.609375
163499,0.191426,-2.242075,6.137946,51.750000,-76.375000,-24.828125
163583,0.820738,0.205783,8.042204,57.781250,68.015625,-4.000000
163666,-0.739382,-3.706482,9.881503,-135.546875,-10.140625,-15.093750
163749,-0.859023,-2.091327,10.843994,-160.640625,52.062500,-20.375000
163833,-0.052642,0.406780,10.398993,-59.734375,61.718750,-22.296875
163916,1.016950,1.268196,9.709093,114.218750,15.703125,0.015625
163999,1.091127,0.631705,9.539773,228.250000,-43.406250,12.171875
164083,0.086142,-3.347559,10.131533,-66.046875,19.046875,1.468750
164166,0.232104,-0.267996,10.017433,16.812500,-49.937500,11.515625
164249,-0.356531,-1.258625,11.434596,74.671875,-42.609375,8.093750
164333,-0.136391,-3.314059,11.177755,6.078125,12.843750,5.140625
164416,-0.165105,-2.474179,10.147939,-98.593750,31.687500,-3.531250
164499,1.167697,-1.095913,8.081348,128.765625,-38.875000,-7.281250
164583,-0.622134,-0.203390,10.573307,18.218750,81.578125,4.296875
164666,0.445065,-0.047856,9.209222,101.171875,41.750000,6.750000
164749,0.361316,-2.679961,8.435406,83.703125,-98.000000,-27.562500
164833,-0.174676,-2.055435,10.684302,-58.093750,-33.750000,9.875000
164916,-0.681954,-1.325624,10.866490,-65.859375,65.156250,-1.843750
164999,-0.276371,-1.864009,10.001387,-38.500000,35.539062,-10.250000
165083,0.129212,-2.402394,9.196440,-11.140625,5.921875,-18.656250
165166,0.550349,-2.555535,7.916054,-67.531250,-55.203125,-28.812500
165249,-0.751346,-2.175076,11.648953,59.625000,9.062500,-2.890625
165333,0.626920,-2.663212,7.996394,-128.187500,-104.828125,-31.312500
165416,-0.468993,-2.213361,10.855549,30.593750,31.343750,-11.140625
165499,-0.071785,-2.366502,9.561637,-149.343750,-88.875000,-17.984375
165583,0.780060,-2.225325,11.293206,162.937500,32.843750,-4.265625
165666,-1.258625,0.366102,12.430857,58.718750,71.531250,-17.828125
165749,-0.550349,0.732204,12.249292,172.531250,85.921875,-10.640625
165833,0.270389,-4.883751,11.703042,54.140625,-21.953125,-8.578125
165916,-0.354138,-3.991228,11.584670,-94.734375,-27.265625,3.921875
165999,-0.555135,-1.710868,10.633483,-82.484375,-7.953125,-12.593750
166083,-2.115255,-2.086541,10.904559,29.546875,-229.328125,8.921875
166166,-2.087240,-2.971886,12.631133,-6.781250,-86.812500,50.828125
166249,-2.000203,-4.283152,13.773858,-60.531250,88.296875,113.296875
166333,-1.849652,-3.464807,11.598164,-81.281250,177.406250,138.328125
166416,-1.055235,-1.258625,7.395848,-71.437500,143.343750,104.781250
166499,0.528814,-0.239282,5.225582,-77.328125,54.906250,35.875000
166583,0.713061,-0.820738,6.077055,-108.734375,2.468750,-25.703125
166666,-0.669990,-0.401994,9.851854,-34.937500,19.312500,-57.218750
166749,-0.124427,-0.275175,9.472440,46.312500,6.171875,-36.250000
166833,0.583849,-1.265803,8.770389,90.125000,-32.921875,-10.171875
166916,0.512064,-2.318645,9.309475,93.390625,-56.328125,5.953125
166999,-0.303888,-2.505285,10.892981,79.125000,-34.890625,6.171875
167083,1.421337,-1.954936,9.931753,-2.734375,42.875000,-22.984375
167166,-1.167697,-2.158326,11.451124,54.687500,-35.234375,-16.578125
167249,-2.024328,-2.818745,14.353688,29.437500,84.593750,-6.500000
167333,-1.299303,-2.737389,13.589291,1.609375,136.203125,-8.921875
167416,-0.088736,-1.272982,6.976352,20.671875,-119.578125,-28.515625
167499,0.708275,-1.234696,7.812427,56.546875,-86.703125,-22.406250
167583,-2.361716,-2.840280,12.563398,34.828125,-71.109375,18.390625
167666,-1.844102,-3.546163,14.322739,-8.828125,100.078125,52.093750
167749,-1.172483,-2.900101,12.141316,-48.171875,145.515625,51.468750
167833,-0.971565,-1.136591,7.783435,-35.984375,0.140625,24.625000
167916,-0.843582,-0.452243,6.662355,10.750000,-194.984375,4.125000
167999,-0.576670,-1.691726,8.472147,43.343750,-182.296875,-15.125000
168083,1.048056,-2.548356,8.268224,-49.671875,-179.671875,-63.703125
168166,-0.641276,-3.519842,10.640569,-119.750000,-122.796875,-35.703125
168249,-1.596013,0.050249,11.098319,33.234375,161.562500,-9.421875
168333,-1.816152,-3.330809,12.813034,-131.875000,18.546875,-6.062500
168416,-1.993221,-1.677369,12.873028,-74.390625,143.078125,-9.953125
168499,0.722632,0.390030,7.503842,138.187500,77.796875,4.250000
168583,-0.043071,-1.194018,11.258738,-38.765625,51.593750,-34.828125
168666,0.205783,-3.510271,10.816147,77.953125,-52.109375,-48.359375
168749,-1.186840,-4.905286,13.775249,-46.875000,-8.375000,-60.250000
168833,-1.371087,-3.412165,13.992611,-89.421875,50.531250,-49.843750
168916,1.395016,-0.600598,7.969393,25.000000,-25.328125,-25.234375
168999,1.363909,-0.076570,7.429268,165.406250,-22.078125,-12.281250
169083,0.043071,-1.634298,9.124054,-104.781250,-34.625000,-20.421875
169166,-0.634098,-0.715454,8.903645,-74.703125,-25.078125,-16.578125
169249,-0.607777,-0.531207,8.676631,-31.625000,3.562500,-15.578125
169333,0.131605,-0.849452,7.828609,4.609375,5.984375,-15.343750
169416,0.449851,-1.344766,8.426804,32.484375,-30.187500,-17.765625
169499,1.136591,-2.770889,9.555063,-90.421875,11.375000,-13.265625
169583,-0.406780,-2.344966,11.614268,2.843750,35.203125,-20.859375
169666,-0.756132,-2.378466,12.332266,14.828125,74.375000,-12.250000
169749,-0.631705,-1.665405,11.714595,49.796875,68.500000,-5.562500
169833,0.043071,-1.129412,9.867874,67.625000,-6.140625,-14.562500
169916,1.045663,-1.502693,8.192926,31.625000,-118.984375,-45.921875
169999,0.198604,-1.849652,9.994284,18.453125,-10.421875,-22.265625
170083,-0.057428,-4.278367,9.877420,-156.468750,-1.218750,-8.093750
170166,1.074377,-0.677169,10.431191,-92.796875,-65.546875,13.531250
170249,-0.351745,1.299303,12.974509,84.343750,-58.062500,42.218750
170333,-1.787438,-2.734996,15.504189,152.671875,109.578125,85.281250
170416,0.535992,-4.656433,11.568001,0.312500,72.203125,55.765625
170499,1.512264,-1.763510,8.102107,-115.984375,-51.265625,-4.500000
170583,-1.756332,0.406780,11.299743,77.343750,-34.437500,18.875000
170666,-1.677369,-0.638884,12.112455,121.250000,82.421875,35.796875
170749,-0.459422,-3.007778,11.065679,78.765625,128.218750,42.921875
170833,0.861416,-3.457629,10.180474,-16.328125,88.250000,17.640625
170916,-1.397408,0.349352,10.252794,-26.250000,-143.906250,3.515625
170999,-0.987039,-2.032703,10.029958,-116.304688,-70.632812,-7.828125
171083,-0.576670,-4.414758,10.364666,-206.359375,2.640625,-19.171875
171166,0.856630,-1.184447,6.218783,116.656250,-37.390625,35.109375
171249,1.098306,-0.098106,7.173034,107.562500,41.078125,49.265625
171333,-0.107677,-2.416751,6.724602,47.343750,-63.671875,3.640625
171416,-0.540778,-3.670590,8.661928,-79.265625,-36.078125,-17.921875
171499,-0.186640,-3.120241,10.560010,-239.656250,25.296875,-2.093750
171583,-0.593420,-3.541377,9.445226,74.906250,28.671875,20.453125
171666,0.703490,1.342373,9.501322,39.000000,4.406250,58.812500
171749,0.224925,0.586242,9.183589,168.718750,-18.046875,63.812500
171833,-0.433101,-1.679761,9.078347,176.375000,-8.000000,43.671875
171916,-0.406780,-4.400401,9.754951,-68.828125,44.140625,0.765625
171999,0.361316,-0.325424,9.942348,-136.437500,26.328125,28.562500
172083,0.200997,-4.333402,13.795012,-52.906250,17.812500,14.000000
172166,0.957129,-2.548356,10.060736,-91.031250,-44.359375,0.453125
172249,0.277567,-1.483550,8.518733,-82.031250,-73.265625,5.671875
172333,-0.765703,-1.124627,10.068585,-51.890625,-27.187500,15.765625
172416,-1.000200,-1.055235,11.143415,-19.296875,37.171875,17.031250
172499,-0.330210,-1.186840,10.424138,5.484375,55.593750,11.140625
172583,0.756132,-1.170090,8.587101,22.656250,10.140625,0.296875
172666,0.141177,-1.667797,7.121523,29.343750,-87.796875,-3.578125
172749,-0.626920,-2.682354,8.976332,4.703125,-43.687500,27.921875
172833,-1.143769,-3.005385,10.607348,-30.453125,46.515625,53.500000
172916,-1.246661,-1.653440,10.841333,-28.937500,117.890625,49.187500
172999,-0.162712,-0.131605,9.229036,35.343750,113.296875,44.015625
173083,-0.028714,-5.259424,12.732955,-228.453125,-32.156250,-65.593750
173166,-0.217747,2.734996,9.283469,142.968750,34.218750,-15.015625
173249,-0.055035,-0.605384,9.373426,272.343750,42.562500,13.625000
173333,0.248854,-2.462214,9.604858,227.515625,21.765625,20.109375
173416,0.567099,-5.350351,11.066096,27.812500,-6.953125,-16.109375
173499,0.411565,0.717847,8.621625,-64.765625,31.890625,-26.093750
173583,-0.315853,-1.665405,12.016921,-98.687500,-38.015625,-42.781250
173666,0.265603,0.736989,10.221219,160.750000,-46.468750,1.750000
173749,-0.323031,-1.856830,12.390343,136.453125,-3.281250,17.046875
173833,-0.902094,-4.319045,15.362893,40.046875,35.250000,26.328125
173916,-0.401994,-4.876572,15.225556,-52.906250,17.812500,14.000000
173999,0.047856,1.215554,10.736427,72.515625,-50.718750,-14.703125
174083,-1.050449,-4.613362,12.095200,-65.781250,-5.625000,-26.562500
174166,-1.249053,-5.029713,12.804740,-166.796875,80.078125,-39.265625
174249,-1.071985,-3.601198,11.656179,-175.437500,90.781250,-72.406250
174333,-0.454636,-1.378266,9.111420,-81.734375,18.937500,-69.281250
174416,1.399801,0.538385,6.539649,63.359375,-70.531250,-35.500000
174499,0.043071,-2.333002,10.216758,64.406250,-94.187500,-41.718750
174583,-0.770489,-1.208375,8.931701,199.453125,-64.984375,-19.328125
174666,-1.239482,-3.933800,10.618198,98.234375,18.375000,4.109375
174749,-0.866202,-5.544170,10.783370,-67.281250,75.406250,25.171875
174833,-0.313460,-5.101498,9.657777,-202.875000,81.953125,12.406250
174916,0.342174,-2.811567,8.596126,-210.218750,56.578125,-14.796875
174999,0.780060,0.492921,6.958988,181.796875,-108.671875,-21.234375
175083,0.227318,-1.205983,8.904257,41.265625,44.000000,29.000000
175166,0.856630,-1.715654,8.387688,25.828125,-25.546875,7.828125
175249,0.375673,-2.483750,9.882160,-25.906250,-37.234375,-2.109375
175333,-0.669990,-2.574677,12.358385,-25.906250,-37.234375,-2.109375
175416,-1.261018,-1.550549,13.524804,-3.953125,40.031250,-1.187500
175499,-0.859023,-0.899701,12.509362,35.437500,70.875000,-29.015625
175583,0.200997,-1.641476,10.919754,-20.671875,33.609375,-45.718750
175666,-0.198604,-3.527021,11.901067,-80.125000,20.296875,-47.984375
175749,-0.519243,-1.933401,12.094529,-72.906250,22.062500,-47.437500
175833,0.160319,0.014357,11.213848,13.500000,-4.718750,-51.453125
175916,0.873380,-0.098106,9.839666,140.984375,-121.406250,-52.406250
175999,0.485743,-3.146562,10.993706,-20.671875,33.609375,-45.718750
176083,1.048056,-2.749353,9.568558,-6.796875,-5.921875,25.546875
176166,-1.004985,-0.090927,10.713725,113.609375,86.796875,60.968750
176249,-0.643669,-1.634298,11.419418,123.046875,108.187500,77.125000
176333,0.373280,-2.868994,10.753877,62.906250,63.890625,62.156250
176416,-0.090927,-1.818545,9.367090,-41.218750,-32.578125,3.843750
176499,-0.557528,-1.543371,9.408580,-26.046875,-10.000000,15.906250
176583,0.263210,-1.524228,7.890608,-15.265625,-16.500000,23.406250
176666,0.531207,-1.691726,8.099620,-20.078125,-63.031250,26.218750
176749,-0.500100,-1.842473,10.563307,-15.000000,-25.437500,34.187500
176833,-0.981057,-1.476372,11.377713,4.578125,38.734375,40.375000
176916,-0.684347,-1.162912,10.520593,29.781250,73.828125,40.218750
176999,-0.368495,-2.141577,9.775944,-90.195312,49.382812,4.703125
177083,-0.052642,-3.120241,9.165200,-210.171875,24.937500,-30.812500
177166,0.638884,-1.162912,7.283993,-166.281250,-14.437500,-24.171875
177249,0.861416,0.186640,6.142699,-66.640625,-61.359375,-4.437500
177333,0.339781,0.777667,6.467203,64.390625,-86.625000,18.781250
177416,-0.502493,0.452243,8.578260,179.953125,-63.984375,32.328125
177499,-0.983450,-1.414158,11.441611,202.890625,-4.812500,41.531250
177583,0.612563,-5.029713,11.853178,-81.140625,30.859375,15.250000
177666,0.978664,-3.991228,10.586013,-183.265625,-24.484375,-11.671875
177749,0.710668,-1.605584,8.279197,-167.609375,-69.906250,-3.484375
177833,-0.232104,0.014357,7.837408,-77.546875,-53.812500,20.703125
177916,-0.789631,0.550349,9.197284,32.359375,14.984375,39.625000
177999,-0.849452,-4.278367,13.267155,90.890625,39.515625,41.328125
178083,0.574277,-3.658626,11.001241,-104.421875,-31.468750,-29.281250
178166,-0.200997,0.722632,10.925033,126.281250,-17.015625,26.578125
178249,-0.988236,-0.686740,12.002675,153.531250,42.890625,31.828125
178333,-0.744168,-1.808974,11.597414,80.937500,49.312500,20.234375
178416,-0.033500,-3.328416,10.443351,-33.531250,6.218750,-13.625000
178499,-0.086142,-2.471786,13.058035,-61.109375,-14.328125,-14.390625
178583,-0.502493,-4.608576,10.419225,-180.218750,37.640625,-35.890625
178666,-0.720240,0.612563,13.792951,181.875000,58.015625,10.281250
178749,-0.059821,-0.133998,11.789592,175.578125,36.312500,-6.171875
178833,0.368495,-2.206182,9.886098,66.921875,20.000000,-36.312500
178916,-0.308674,-4.508078,10.307499,-75.750000,27.875000,-44.937500
178999,-0.528814,-1.263410,13.778294,73.531250,36.671875,2.765625
179083,-0.684347,-0.744168,11.795024,-14.500000,54.500000,-8.078125
179166,0.528814,-1.878366,10.933967,71.031250,-44.953125,9.468750
179249,0.593420,-3.306881,10.375808,-13.078125,-58.093750,7.000000
179333,-0.756132,-3.778267,11.805987,-96.546875,-10.562500,8.656250
179416,-0.976272,-3.058027,12.187687,-104.703125,48.125000,-2.609375
179499,0.878166,0.102891,9.760597,100.593750,14.781250,10.718750
179583,0.468993,-1.452443,9.318344,147.359375,-15.937500,25.812500
179666,-0.483350,-2.938386,9.709159,98.015625,0.578125,21.171875
179749,-0.746561,-3.687340,9.902162,-16.828125,43.203125,1.125000
179833,-0.299103,-3.802195,9.730973,-138.546875,48.406250,-28.484375
179916,0.844666,-2.955136,9.327628,-194.312500,-8.937500,-39.578125
179999,1.115055,-0.921237,9.547227,4.203125,-74.984375,15.937500
180083,0.777667,-1.430908,7.472136,-130.250000,-26.375000,-12.000000
180166,0.289532,-0.282353,7.306786,-9.250000,-43.203125,10.078125
180249,-0.449851,0.138784,8.211318,43.687500,11.765625,1.812500
180333,-0.782453,-0.452243,9.131139,57.031250,68.078125,-7.843750
180416,-0.672383,-1.395016,9.265114,37.359375,82.781250,-15.203125
180499,0.519243,-2.584248,8.744815,-130.343750,21.859375,-21.609375
180583,0.691526,-2.268396,7.819320,-18.984375,-23.640625,-17.953125
180666,0.693919,-2.263610,8.257975,-26.500000,-57.421875,-8.281250
180749,-0.088534,-1.974079,10.008183,-1.281250,-36.515625,1.703125
180833,-0.725025,-1.189233,11.853262,55.187500,-0.359375,8.750000
180916,-0.449851,-0.882952,12.079369,96.593750,-4.796875,13.609375
180999,-0.062213,-2.033899,8.508829,6.718750,41.406250,-19.656250
181083,0.220140,-0.859023,9.062333,66.531250,26.890625,12.671875
181166,0.689133,-1.560120,8.882263,63.593750,-32.656250,1.765625
181249,0.540778,-2.483750,9.738362,18.375000,-70.046875,-14.843750
181333,-0.239282,-3.194418,11.380445,-39.937500,-55.890625,-19.468750
181416,-0.806381,-2.825923,12.680638,-57.953125,-7.250000,-13.562500
181499,0.246461,-0.483350,10.036462,66.015625,5.281250,12.171875
181583,0.495314,-1.026521,8.943542,101.859375,-21.500000,16.062500
181666,-0.083749,-2.108077,9.629437,74.109375,-12.968750,6.234375
181749,-0.557528,-3.273381,10.693315,1.671875,22.250000,-5.453125
181833,-0.157926,-3.232703,10.131200,-78.453125,42.671875,-16.093750
181916,-0.583849,-1.373480,12.042439,-8.640625,22.000000,-2.312500
181999,-0.245264,-1.646262,10.246540,-11.976567,-11.765673,-2.773438
182083,0.093320,-1.919044,8.488269,-15.312500,-45.531250,-3.234375
182166,0.401994,-1.143769,8.692875,-28.750000,34.968750,-8.281250
182249,0.571885,-1.263410,8.140492,-7.328125,-6.187500,-8.437500
182333,0.272782,-1.698904,8.159716,-6.031250,-39.062500,-7.906250
182416,-0.416351,-1.249053,10.564504,28.781250,10.312500,2.281250
182499,-0.236889,-1.935793,9.597847,-8.484375,-22.281250,2.437500
182583,0.411565,-2.316252,10.418905,77.031250,-29.796875,3.046875
182666,0.009571,-4.034299,12.620197,-6.906250,-38.625000,-6.453125
182749,-0.602991,-2.938386,13.298901,-91.312500,41.218750,-3.156250
182833,-0.337388,-0.595813,10.194608,-40.125000,74.656250,-0.078125
182916,-0.122034,-0.770489,10.530263,80.812500,22.937500,3.437500
182999,0.342173,-0.506082,9.100768,60.234375,1.320312,-11.843750
183083,0.806381,-0.241675,7.703456,39.656250,-20.296875,-27.125000
183166,0.150748,-0.260818,9.603449,14.500000,37.421875,-3.906250
183249,0.401994,-1.100698,7.227483,33.234375,-43.734375,-32.515625
183333,-0.320638,-2.179861,8.366732,3.265625,-29.375000,-18.781250
183416,-0.418744,-3.024528,11.239506,-25.078125,-13.875000,1.609375
183499,0.114855,-2.404787,12.310742,-25.093750,-16.859375,14.406250
183583,0.160319,-1.780260,11.223423,23.281250,-28.234375,31.562500
183666,-0.380459,-2.100898,10.026381,14.187500,-7.187500,36.093750
183749,-0.552742,-2.237289,9.503066,-17.828125,27.171875,31.437500
183833,-0.480957,-1.950150,9.470274,-46.234375,56.687500,17.046875
183916,-0.110070,-1.414158,9.220876,-49.750000,60.953125,-0.531250
183999,0.512064,-1.713261,12.246587,1.687500,-28.312500,22.171875
184083,-0.492921,-2.780460,11.238861,-52.500000,97.937500,-11.203125
184166,0.964308,-0.583849,10.020176,62.171875,7.250000,-7.734375
184249,0.191426,-1.983650,11.467275,89.593750,-41.656250,-16.109375
184333,-0.897308,-3.220739,13.065208,-2.781250,53.468750,-16.046875
184416,-1.083949,-3.615555,13.334193,-2.781250,53.468750,-16.046875
184499,0.569492,-1.265803,8.765036,-15.078125,-16.125000,-33.625000
184583,-0.748953,-1.787438,11.673587,-28.484375,83.421875,30.906250
184666,0.248854,-0.882952,8.076077,47.250000,-127.125000,-36.187500
184749,-0.646062,-2.431108,10.304402,14.750000,-82.578125,-5.984375
184833,-1.000200,-3.859623,12.105536,-35.593750,-0.656250,38.156250
184916,-1.016950,-3.651447,12.652806,-54.468750,69.765625,55.046875
184999,0.981057,-0.507278,7.427739,30.843750,-100.343750,-41.656250
185083,-0.043071,-0.301496,7.829435,-77.156250,9.578125,-28.125000
185166,0.387637,-1.349552,7.710649,-135.765625,18.843750,-16.937500
185249,-0.308674,0.215354,8.137898,12.890625,6.796875,-21.937500
185333,0.279960,-2.919244,8.840105,-149.468750,53.218750,2.875000
185416,-0.354138,-4.354937,11.314223,-103.875000,94.734375,26.109375
185499,-0.055035,-0.100499,8.402226,98.781250,-12.796875,-6.062500
185583,-0.973879,-1.890330,11.704966,-65.625000,86.578125,-7.187500
185666,0.514457,-2.306681,9.438865,92.031250,-97.312500,-40.281250
185749,-0.208176,-3.364309,10.349612,12.859375,-102.187500,-54.250000
185833,-0.830309,-3.699304,11.228488,-57.375000,-56.125000,-38.312500
185916,-1.043271,-3.034099,11.744336,-87.312500,24.500000,-16.125000
185999,-0.239282,-0.837488,10.798195,-3.515625,76.140625,-6.156250
186083,0.928415,1.012164,8.146355,-42.015625,-11.593750,8.109375
186166,0.169890,0.964308,8.842957,112.718750,-33.203125,30.140625
186249,-0.497707,-0.837488,9.825948,186.093750,-21.281250,35.015625
186333,-0.535992,-3.330809,10.978261,146.140625,6.656250,37.546875
186416,-0.342174,-4.771288,11.939151,24.031250,22.656250,33.812500
186499,-0.165105,-4.685147,12.060724,-94.390625,8.468750,13.421875
186583,0.473779,-3.127419,11.351017,-114.968750,-35.578125,4.968750
186666,0.734597,-0.909273,10.333892,-31.312500,-74.687500,22.671875
186749,0.076570,0.076570,10.276698,76.437500,-76.328125,36.656250
186833,-0.686740,-0.459422,11.389377,132.140625,-29.421875,31.406250
186916,-0.964308,-3.156133,13.057720,99.734375,45.593750,29.468750
186999,-0.842274,-4.036692,12.966191,-2.218750,97.796875,35.687500
187083,-0.126820,-4.500899,11.310451,-73.375000,-18.984375,-15.406250
187166,-0.299103,-3.546163,10.023132,-157.421875,4.828125,-13.781250
187249,0.074178,-0.765703,8.139853,-66.531250,-12.218750,2.562500
187333,0.600598,0.665205,7.526472,70.375000,-47.125000,18.843750
187416,0.543171,0.873380,7.618640,171.828125,-60.671875,22.953125
187499,0.622134,-1.933401,11.880469,145.343750,-2.437500,0.468750
187583,-0.665205,-4.591827,9.965469,45.515625,19.828125,34.390625
187666,-0.713061,-5.075177,10.251741,-116.140625,67.250000,32.015625
187749,-0.291924,-3.644269,9.398994,-217.062500,75.828125,6.843750
187833,0.619741,-0.890130,8.120242,-184.640625,37.375000,-9.062500
187916,-0.114855,-0.954736,8.362101,164.562500,-32.953125,24.890625
187999,-0.300299,-0.995414,9.255527,83.742188,27.851562,1.007812
188083,-0.485743,-1.036092,10.141794,2.921875,88.656250,-22.875000
188166,-0.093320,-1.335195,10.802473,23.000000,65.171875,-35.406250
188249,0.703490,-1.658226,10.594745,24.734375,3.093750,-59.328125
188333,0.837488,-1.761117,10.061978,18.859375,-63.765625,-77.703125
188416,0.000000,-2.356930,9.921241,6.937500,-93.218750,-62.312500
188499,-0.543171,-1.349552,9.578074,-25.250000,76.625000,-14.984375
188583,-0.476172,-3.407379,10.043055,-71.171875,-33.656250,20.000000
188666,-0.502493,-2.677568,10.393120,-98.078125,20.906250,34.546875
188749,-0.564706,-1.263410,11.149750,-63.312500,63.500000,28.390625
188833,-0.282353,0.229711,11.824636,37.031250,69.984375,16.984375
188916,0.399601,0.234497,12.065837,135.906250,40.015625,8.984375
188999,-0.531207,-3.203989,10.010645,-24.796875,-76.656250,-19.046875
189083,-0.066999,-0.045464,9.379421,57.968750,18.500000,-30.781250
189166,0.997807,-0.162712,7.718368,56.125000,-57.687500,-58.640625
189249,0.174676,-2.859423,9.177052,-12.328125,-87.921875,-62.781250
189333,-0.358923,-3.814159,10.446664,-93.859375,-54.546875,-30.984375
189416,-0.906880,-4.261617,12.363256,-111.781250,12.218750,3.281250
189499,-0.631705,-1.256232,11.945038,-40.187500,51.187500,18.906250
189583,0.045464,0.344566,10.754372,72.265625,32.375000,21.703125
189666,0.483350,-2.026721,11.333787,126.390625,-50.578125,-12.125000
189749,-0.117248,-3.749553,12.400788,52.265625,-41.484375,-19.015625
189833,-0.567099,-3.783053,12.223889,-13.953125,0.703125,-11.250000
189916,-0.619741,-2.459822,10.661667,-37.671875,46.437500,-8.750000
